"RowIDFile","Dataset_name","Program","DatasetID","SampleDesign","SampMethod","MethodCode","Method_area","Region","Island","Moku","Site","Latitude","Longitude","coord.join10","Survey_date","Year","Month","Day","Reef_Habitat","Habitat_Category","SurveyDomain","Management","Rugosity","Depth","SurveyID","RepID","TransID","Replicate","Diver","SpeciesCode","Taxon","Number","Size_cm","num_line_m2","bio_line_gm2","Count_max_from_CRED","MaxSize_touse","a.final","b.final","use4biomass","QC"
168242,"DAR","Oahu","Maunalua_Bay","Random_Stratified","Belt_25x5","FAHU",125,"MHI","Oahu","KOOLAUPOKO","MBAY",21.2595682,-157.7302863,28499,"2024-10-24",2024,10,24,"Hard_Bottom","Mixed_Medium_Depth",NA,NA,"R1 = 0m-0.5m",19.812,"MBAY_2024_27","MBAY_2024_27","MBAY_2024_27","MBAY_2024_27_JSR","JSR","PSCE","Pseudojuloides cerasinus",1,7,0.008,0.0314408221473466,20,13,0.0106,3.04,1,"JS_2025"
168243,"DAR","Oahu","Maunalua_Bay","Random_Stratified","Belt_25x5","FAHU",125,"MHI","Oahu","KOOLAUPOKO","MBAY",21.26022722,-157.7279039,28500,"2024-10-24",2024,10,24,"Hard_Bottom","Pavement",NA,NA,"R1 = 0m-0.5m",19.5072,"MBAY_2024_229","MBAY_2024_229","MBAY_2024_229","MBAY_2024_229_KHF","KHF","ACBL","Acanthurus blochii",4,4,0.032,0.0536456849172871,20,45,0.02506,3.03193,1,"JS_2025"
168244,"DAR","Oahu","Maunalua_Bay","Random_Stratified","Belt_25x5","FAHU",125,"MHI","Oahu","KOOLAUPOKO","MBAY",21.26022722,-157.7279039,28500,"2024-10-24",2024,10,24,"Hard_Bottom","Pavement",NA,NA,"R1 = 0m-0.5m",19.5072,"MBAY_2024_229","MBAY_2024_229","MBAY_2024_229","MBAY_2024_229_KHF","KHF","ACDU","Acanthurus dussumieri",2,35,0.016,25.0483713367096,20,54,0.656330038,2.187427712,1,"JS_2025"
168245,"DAR","Oahu","Maunalua_Bay","Random_Stratified","Belt_25x5","FAHU",125,"MHI","Oahu","KOOLAUPOKO","MBAY",21.26022722,-157.7279039,28500,"2024-10-24",2024,10,24,"Hard_Bottom","Pavement",NA,NA,"R1 = 0m-0.5m",19.5072,"MBAY_2024_229","MBAY_2024_229","MBAY_2024_229","MBAY_2024_229_KHF","KHF","ACDU","Acanthurus dussumieri",2,45,0.016,43.4035377936,20,54,0.656330038,2.187427712,1,"JS_2025"
168246,"DAR","Oahu","Maunalua_Bay","Random_Stratified","Belt_25x5","FAHU",125,"MHI","Oahu","KOOLAUPOKO","MBAY",21.26022722,-157.7279039,28500,"2024-10-24",2024,10,24,"Hard_Bottom","Pavement",NA,NA,"R1 = 0m-0.5m",19.5072,"MBAY_2024_229","MBAY_2024_229","MBAY_2024_229","MBAY_2024_229_KHF","KHF","ACNF","Acanthurus nigrofuscus",3,8,0.024,0.147160395974994,30,21,0.00623926,3.313564169,1,"JS_2025"
168247,"DAR","Oahu","Maunalua_Bay","Random_Stratified","Belt_25x5","FAHU",125,"MHI","Oahu","KOOLAUPOKO","MBAY",21.26022722,-157.7279039,28500,"2024-10-24",2024,10,24,"Hard_Bottom","Pavement",NA,NA,"R1 = 0m-0.5m",19.5072,"MBAY_2024_229","MBAY_2024_229","MBAY_2024_229","MBAY_2024_229_KHF","KHF","ACOL","Acanthurus olivaceus",1,27,0.008,2.25696883187864,20,35,0.007141753,3.211364479,1,"JS_2025"
168248,"DAR","Oahu","Maunalua_Bay","Random_Stratified","Belt_25x5","FAHU",125,"MHI","Oahu","KOOLAUPOKO","MBAY",21.26022722,-157.7279039,28500,"2024-10-24",2024,10,24,"Hard_Bottom","Pavement",NA,NA,"R1 = 0m-0.5m",19.5072,"MBAY_2024_229","MBAY_2024_229","MBAY_2024_229","MBAY_2024_229_KHF","KHF","ACOL","Acanthurus olivaceus",2,28,0.016,5.07313834693541,20,35,0.007141753,3.211364479,1,"JS_2025"
168249,"DAR","Oahu","Maunalua_Bay","Random_Stratified","Belt_25x5","FAHU",125,"MHI","Oahu","KOOLAUPOKO","MBAY",21.26022722,-157.7279039,28500,"2024-10-24",2024,10,24,"Hard_Bottom","Pavement",NA,NA,"R1 = 0m-0.5m",19.5072,"MBAY_2024_229","MBAY_2024_229","MBAY_2024_229","MBAY_2024_229_KHF","KHF","ACOL","Acanthurus olivaceus",5,30,0.04,15.8284921727947,20,35,0.007141753,3.211364479,1,"JS_2025"
168250,"DAR","Oahu","Maunalua_Bay","Random_Stratified","Belt_25x5","FAHU",125,"MHI","Oahu","KOOLAUPOKO","MBAY",21.26022722,-157.7279039,28500,"2024-10-24",2024,10,24,"Hard_Bottom","Pavement",NA,NA,"R1 = 0m-0.5m",19.5072,"MBAY_2024_229","MBAY_2024_229","MBAY_2024_229","MBAY_2024_229_KHF","KHF","ACOL","Acanthurus olivaceus",2,32,0.016,7.78950722535125,20,35,0.007141753,3.211364479,1,"JS_2025"
168251,"DAR","Oahu","Maunalua_Bay","Random_Stratified","Belt_25x5","FAHU",125,"MHI","Oahu","KOOLAUPOKO","MBAY",21.26022722,-157.7279039,28500,"2024-10-24",2024,10,24,"Hard_Bottom","Pavement",NA,NA,"R1 = 0m-0.5m",19.5072,"MBAY_2024_229","MBAY_2024_229","MBAY_2024_229","MBAY_2024_229_KHF","KHF","ACOL","Acanthurus olivaceus",2,35,0.016,10.3869987494318,20,35,0.007141753,3.211364479,1,"JS_2025"
168252,"DAR","Oahu","Maunalua_Bay","Random_Stratified","Belt_25x5","FAHU",125,"MHI","Oahu","KOOLAUPOKO","MBAY",21.26022722,-157.7279039,28500,"2024-10-24",2024,10,24,"Hard_Bottom","Pavement",NA,NA,"R1 = 0m-0.5m",19.5072,"MBAY_2024_229","MBAY_2024_229","MBAY_2024_229","MBAY_2024_229_KHF","KHF","CHAU","Chaetodon auriga",2,15,0.016,1.447054368892,10,23,0.017425121,3.158929237,1,"JS_2025"
168253,"DAR","Oahu","Maunalua_Bay","Random_Stratified","Belt_25x5","FAHU",125,"MHI","Oahu","KOOLAUPOKO","MBAY",21.26022722,-157.7279039,28500,"2024-10-24",2024,10,24,"Hard_Bottom","Pavement",NA,NA,"R1 = 0m-0.5m",19.5072,"MBAY_2024_229","MBAY_2024_229","MBAY_2024_229","MBAY_2024_229_KHF","KHF","NAHE","Naso hexacanthus",3,20,0.024,3.97342880241418,50,75,0.02477,2.94,1,"JS_2025"
168254,"DAR","Oahu","Maunalua_Bay","Random_Stratified","Belt_25x5","FAHU",125,"MHI","Oahu","KOOLAUPOKO","MBAY",21.26022722,-157.7279039,28500,"2024-10-24",2024,10,24,"Hard_Bottom","Pavement",NA,NA,"R1 = 0m-0.5m",19.5072,"MBAY_2024_229","MBAY_2024_229","MBAY_2024_229","MBAY_2024_229_KHF","KHF","NAHE","Naso hexacanthus",1,32,0.008,5.27420407355643,50,75,0.02477,2.94,1,"JS_2025"
168255,"DAR","Oahu","Maunalua_Bay","Random_Stratified","Belt_25x5","FAHU",125,"MHI","Oahu","KOOLAUPOKO","MBAY",21.26022722,-157.7279039,28500,"2024-10-24",2024,10,24,"Hard_Bottom","Pavement",NA,NA,"R1 = 0m-0.5m",19.5072,"MBAY_2024_229","MBAY_2024_229","MBAY_2024_229","MBAY_2024_229_KHF","KHF","NAHE","Naso hexacanthus",1,35,0.008,6.86398054614772,50,75,0.02477,2.94,1,"JS_2025"
168256,"DAR","Oahu","Maunalua_Bay","Random_Stratified","Belt_25x5","FAHU",125,"MHI","Oahu","KOOLAUPOKO","MBAY",21.26022722,-157.7279039,28500,"2024-10-24",2024,10,24,"Hard_Bottom","Pavement",NA,NA,"R1 = 0m-0.5m",19.5072,"MBAY_2024_229","MBAY_2024_229","MBAY_2024_229","MBAY_2024_229_KHF","KHF","NAHE","Naso hexacanthus",1,40,0.008,10.1641804822653,50,75,0.02477,2.94,1,"JS_2025"
168257,"DAR","Oahu","Maunalua_Bay","Random_Stratified","Belt_25x5","FAHU",125,"MHI","Oahu","KOOLAUPOKO","MBAY",21.26022722,-157.7279039,28500,"2024-10-24",2024,10,24,"Hard_Bottom","Pavement",NA,NA,"R1 = 0m-0.5m",19.5072,"MBAY_2024_229","MBAY_2024_229","MBAY_2024_229","MBAY_2024_229_KHF","KHF","NAUN","Naso unicornis",4,35,0.032,20.2426515007919,50,70,0.05394492,2.635354628,1,"JS_2025"
168258,"DAR","Oahu","Maunalua_Bay","Random_Stratified","Belt_25x5","FAHU",125,"MHI","Oahu","KOOLAUPOKO","MBAY",21.26022722,-157.7279039,28500,"2024-10-24",2024,10,24,"Hard_Bottom","Pavement",NA,NA,"R1 = 0m-0.5m",19.5072,"MBAY_2024_229","MBAY_2024_229","MBAY_2024_229","MBAY_2024_229_KHF","KHF","NAUN","Naso unicornis",3,38,0.024,18.856097175472,50,70,0.05394492,2.635354628,1,"JS_2025"
168259,"DAR","Oahu","Maunalua_Bay","Random_Stratified","Belt_25x5","FAHU",125,"MHI","Oahu","KOOLAUPOKO","MBAY",21.26022722,-157.7279039,28500,"2024-10-24",2024,10,24,"Hard_Bottom","Pavement",NA,NA,"R1 = 0m-0.5m",19.5072,"MBAY_2024_229","MBAY_2024_229","MBAY_2024_229","MBAY_2024_229_KHF","KHF","OXBI","Oxycheilinus bimaculatus",1,6,0.008,0.0183437848301446,20,15,0.01414,2.84,1,"JS_2025"
168260,"DAR","Oahu","Maunalua_Bay","Random_Stratified","Belt_25x5","FAHU",125,"MHI","Oahu","KOOLAUPOKO","MBAY",21.26022722,-157.7279039,28500,"2024-10-24",2024,10,24,"Hard_Bottom","Pavement",NA,NA,"R1 = 0m-0.5m",19.5072,"MBAY_2024_229","MBAY_2024_229","MBAY_2024_229","MBAY_2024_229_KHF","KHF","OXBI","Oxycheilinus bimaculatus",3,8,0.024,0.124576525559463,20,15,0.01414,2.84,1,"JS_2025"
168261,"DAR","Oahu","Maunalua_Bay","Random_Stratified","Belt_25x5","FAHU",125,"MHI","Oahu","KOOLAUPOKO","MBAY",21.26022722,-157.7279039,28500,"2024-10-24",2024,10,24,"Hard_Bottom","Pavement",NA,NA,"R1 = 0m-0.5m",19.5072,"MBAY_2024_229","MBAY_2024_229","MBAY_2024_229","MBAY_2024_229_KHF","KHF","PAMU","Parupeneus multifasciatus",3,8,0.024,0.147135573467687,50,35,0.009318851,3.120557328,1,"JS_2025"
168262,"DAR","Oahu","Maunalua_Bay","Random_Stratified","Belt_25x5","FAHU",125,"MHI","Oahu","KOOLAUPOKO","MBAY",21.26022722,-157.7279039,28500,"2024-10-24",2024,10,24,"Hard_Bottom","Pavement",NA,NA,"R1 = 0m-0.5m",19.5072,"MBAY_2024_229","MBAY_2024_229","MBAY_2024_229","MBAY_2024_229_KHF","KHF","PAMU","Parupeneus multifasciatus",2,12,0.016,0.347639643639963,50,35,0.009318851,3.120557328,1,"JS_2025"
168263,"DAR","Oahu","Maunalua_Bay","Random_Stratified","Belt_25x5","FAHU",125,"MHI","Oahu","KOOLAUPOKO","MBAY",21.26022722,-157.7279039,28500,"2024-10-24",2024,10,24,"Hard_Bottom","Pavement",NA,NA,"R1 = 0m-0.5m",19.5072,"MBAY_2024_229","MBAY_2024_229","MBAY_2024_229","MBAY_2024_229_KHF","KHF","PAMU","Parupeneus multifasciatus",4,16,0.032,1.70623081748218,50,35,0.009318851,3.120557328,1,"JS_2025"
168264,"DAR","Oahu","Maunalua_Bay","Random_Stratified","Belt_25x5","FAHU",125,"MHI","Oahu","KOOLAUPOKO","MBAY",21.26022722,-157.7279039,28500,"2024-10-24",2024,10,24,"Hard_Bottom","Pavement",NA,NA,"R1 = 0m-0.5m",19.5072,"MBAY_2024_229","MBAY_2024_229","MBAY_2024_229","MBAY_2024_229_KHF","KHF","PAPL","Parupeneus pleurostigma",1,10,0.008,0.0992920031993181,50,33,0.010123724,3.088483989,1,"JS_2025"
168265,"DAR","Oahu","Maunalua_Bay","Random_Stratified","Belt_25x5","FAHU",125,"MHI","Oahu","KOOLAUPOKO","MBAY",21.26022722,-157.7279039,28500,"2024-10-24",2024,10,24,"Hard_Bottom","Pavement",NA,NA,"R1 = 0m-0.5m",19.5072,"MBAY_2024_229","MBAY_2024_229","MBAY_2024_229","MBAY_2024_229_KHF","KHF","PAPL","Parupeneus pleurostigma",3,11,0.024,0.399830732605959,50,33,0.010123724,3.088483989,1,"JS_2025"
168266,"DAR","Oahu","Maunalua_Bay","Random_Stratified","Belt_25x5","FAHU",125,"MHI","Oahu","KOOLAUPOKO","MBAY",21.26022722,-157.7279039,28500,"2024-10-24",2024,10,24,"Hard_Bottom","Pavement",NA,NA,"R1 = 0m-0.5m",19.5072,"MBAY_2024_229","MBAY_2024_229","MBAY_2024_229","MBAY_2024_229_KHF","KHF","PSCE","Pseudojuloides cerasinus",3,8,0.024,0.141550258701634,20,13,0.0106,3.04,1,"JS_2025"
168267,"DAR","Oahu","Maunalua_Bay","Random_Stratified","Belt_25x5","FAHU",125,"MHI","Oahu","KOOLAUPOKO","MBAY",21.26022722,-157.7279039,28500,"2024-10-24",2024,10,24,"Hard_Bottom","Pavement",NA,NA,"R1 = 0m-0.5m",19.5072,"MBAY_2024_229","MBAY_2024_229","MBAY_2024_229","MBAY_2024_229_KHF","KHF","SUBU","Sufflamen bursa",1,17,0.008,0.928308099732713,25,25,0.03195546,2.893299362,1,"JS_2025"
168268,"DAR","Oahu","Maunalua_Bay","Random_Stratified","Belt_25x5","FAHU",125,"MHI","Oahu","KOOLAUPOKO","MBAY",21.26022722,-157.7279039,28500,"2024-10-24",2024,10,24,"Hard_Bottom","Pavement",NA,NA,"R1 = 0m-0.5m",19.5072,"MBAY_2024_229","MBAY_2024_229","MBAY_2024_229","MBAY_2024_229_KHF","KHF","SUBU","Sufflamen bursa",2,18,0.016,2.1905047255914,25,25,0.03195546,2.893299362,1,"JS_2025"
168269,"DAR","Oahu","Maunalua_Bay","Random_Stratified","Belt_25x5","FAHU",125,"MHI","Oahu","KOOLAUPOKO","MBAY",21.26022722,-157.7279039,28500,"2024-10-24",2024,10,24,"Hard_Bottom","Pavement",NA,NA,"R1 = 0m-0.5m",19.5072,"MBAY_2024_229","MBAY_2024_229","MBAY_2024_229","MBAY_2024_229_KHF","KHF","SUFR","Sufflamen fraenatum",1,28,0.008,3.62274146784803,25,38,0.02357,2.96,1,"JS_2025"
168270,"DAR","Oahu","Maunalua_Bay","Random_Stratified","Belt_25x5","FAHU",125,"MHI","Oahu","KOOLAUPOKO","MBAY",21.26022722,-157.7279039,28500,"2024-10-24",2024,10,24,"Hard_Bottom","Pavement",NA,NA,"R1 = 0m-0.5m",19.5072,"MBAY_2024_229","MBAY_2024_229","MBAY_2024_229","MBAY_2024_229_KHF","KHF","SUFR","Sufflamen fraenatum",1,32,0.008,5.37890043380096,25,38,0.02357,2.96,1,"JS_2025"
168271,"DAR","Oahu","Maunalua_Bay","Random_Stratified","Belt_25x5","FAHU",125,"MHI","Oahu","KONA OAH","MBAY",21.26547426,-157.7342745,28501,"2024-10-24",2024,10,24,"Hard_Bottom","Pavement",NA,NA,"R1 = 0m-0.5m",15.24,"MBAY_2024_169","MBAY_2024_169","MBAY_2024_169","MBAY_2024_169_KHF","KHF","ACBL","Acanthurus blochii",3,5,0.024,0.0791444442095409,20,45,0.02506,3.03193,1,"JS_2025"
168272,"DAR","Oahu","Maunalua_Bay","Random_Stratified","Belt_25x5","FAHU",125,"MHI","Oahu","KONA OAH","MBAY",21.26547426,-157.7342745,28501,"2024-10-24",2024,10,24,"Hard_Bottom","Pavement",NA,NA,"R1 = 0m-0.5m",15.24,"MBAY_2024_169","MBAY_2024_169","MBAY_2024_169","MBAY_2024_169_KHF","KHF","ACDU","Acanthurus dussumieri",1,6,0.008,0.264461146947667,20,54,0.656330038,2.187427712,1,"JS_2025"
168273,"DAR","Oahu","Maunalua_Bay","Random_Stratified","Belt_25x5","FAHU",125,"MHI","Oahu","KONA OAH","MBAY",21.26547426,-157.7342745,28501,"2024-10-24",2024,10,24,"Hard_Bottom","Pavement",NA,NA,"R1 = 0m-0.5m",15.24,"MBAY_2024_169","MBAY_2024_169","MBAY_2024_169","MBAY_2024_169_KHF","KHF","ACNF","Acanthurus nigrofuscus",1,4,0.008,0.00493386753813529,30,21,0.00623926,3.313564169,1,"JS_2025"
168274,"DAR","Oahu","Maunalua_Bay","Random_Stratified","Belt_25x5","FAHU",125,"MHI","Oahu","KONA OAH","MBAY",21.26547426,-157.7342745,28501,"2024-10-24",2024,10,24,"Hard_Bottom","Pavement",NA,NA,"R1 = 0m-0.5m",15.24,"MBAY_2024_169","MBAY_2024_169","MBAY_2024_169","MBAY_2024_169_KHF","KHF","ACNF","Acanthurus nigrofuscus",4,5,0.032,0.0413394813533162,30,21,0.00623926,3.313564169,1,"JS_2025"
168275,"DAR","Oahu","Maunalua_Bay","Random_Stratified","Belt_25x5","FAHU",125,"MHI","Oahu","KONA OAH","MBAY",21.26547426,-157.7342745,28501,"2024-10-24",2024,10,24,"Hard_Bottom","Pavement",NA,NA,"R1 = 0m-0.5m",15.24,"MBAY_2024_169","MBAY_2024_169","MBAY_2024_169","MBAY_2024_169_KHF","KHF","CACO","Canthigaster coronata",1,7,0.008,0.297443671280381,3,14,0.119554482,2.949656449,1,"JS_2025"
168276,"DAR","Oahu","Maunalua_Bay","Random_Stratified","Belt_25x5","FAHU",125,"MHI","Oahu","KONA OAH","MBAY",21.26547426,-157.7342745,28501,"2024-10-24",2024,10,24,"Hard_Bottom","Pavement",NA,NA,"R1 = 0m-0.5m",15.24,"MBAY_2024_169","MBAY_2024_169","MBAY_2024_169","MBAY_2024_169_KHF","KHF","CHVA","Chromis vanderbilti",2,4,0.016,0.0153505147988982,600,7,0.0152,2.99,1,"JS_2025"
168277,"DAR","Oahu","Maunalua_Bay","Random_Stratified","Belt_25x5","FAHU",125,"MHI","Oahu","KONA OAH","MBAY",21.26547426,-157.7342745,28501,"2024-10-24",2024,10,24,"Hard_Bottom","Pavement",NA,NA,"R1 = 0m-0.5m",15.24,"MBAY_2024_169","MBAY_2024_169","MBAY_2024_169","MBAY_2024_169_KHF","KHF","DEMA","Decapterus macarellus",3,28,0.024,7.09748800468682,30,46,0.0144,2.98,0,"JS_2025"
168278,"DAR","Oahu","Maunalua_Bay","Random_Stratified","Belt_25x5","FAHU",125,"MHI","Oahu","KONA OAH","MBAY",21.26547426,-157.7342745,28501,"2024-10-24",2024,10,24,"Hard_Bottom","Pavement",NA,NA,"R1 = 0m-0.5m",15.24,"MBAY_2024_169","MBAY_2024_169","MBAY_2024_169","MBAY_2024_169_KHF","KHF","DEMA","Decapterus macarellus",2,32,0.016,7.04416321536264,30,46,0.0144,2.98,0,"JS_2025"
168279,"DAR","Oahu","Maunalua_Bay","Random_Stratified","Belt_25x5","FAHU",125,"MHI","Oahu","KONA OAH","MBAY",21.26547426,-157.7342745,28501,"2024-10-24",2024,10,24,"Hard_Bottom","Pavement",NA,NA,"R1 = 0m-0.5m",15.24,"MBAY_2024_169","MBAY_2024_169","MBAY_2024_169","MBAY_2024_169_KHF","KHF","MENI","Melichthys niger",2,22,0.016,3.48725686198315,50,50,0.011904137,3.175353113,1,"JS_2025"
168280,"DAR","Oahu","Maunalua_Bay","Random_Stratified","Belt_25x5","FAHU",125,"MHI","Oahu","KONA OAH","MBAY",21.26547426,-157.7342745,28501,"2024-10-24",2024,10,24,"Hard_Bottom","Pavement",NA,NA,"R1 = 0m-0.5m",15.24,"MBAY_2024_169","MBAY_2024_169","MBAY_2024_169","MBAY_2024_169_KHF","KHF","MEVI","Melichthys vidua",1,23,0.008,2.66151303692256,25,40,0.014459097,3.203207957,1,"JS_2025"
168281,"DAR","Oahu","Maunalua_Bay","Random_Stratified","Belt_25x5","FAHU",125,"MHI","Oahu","KONA OAH","MBAY",21.26547426,-157.7342745,28501,"2024-10-24",2024,10,24,"Hard_Bottom","Pavement",NA,NA,"R1 = 0m-0.5m",15.24,"MBAY_2024_169","MBAY_2024_169","MBAY_2024_169","MBAY_2024_169_KHF","KHF","OXBI","Oxycheilinus bimaculatus",3,8,0.024,0.124576525559463,20,15,0.01414,2.84,1,"JS_2025"
168282,"DAR","Oahu","Maunalua_Bay","Random_Stratified","Belt_25x5","FAHU",125,"MHI","Oahu","KONA OAH","MBAY",21.26547426,-157.7342745,28501,"2024-10-24",2024,10,24,"Hard_Bottom","Pavement",NA,NA,"R1 = 0m-0.5m",15.24,"MBAY_2024_169","MBAY_2024_169","MBAY_2024_169","MBAY_2024_169_KHF","KHF","OXBI","Oxycheilinus bimaculatus",3,11,0.024,0.307762624630809,20,15,0.01414,2.84,1,"JS_2025"
168283,"DAR","Oahu","Maunalua_Bay","Random_Stratified","Belt_25x5","FAHU",125,"MHI","Oahu","KONA OAH","MBAY",21.26547426,-157.7342745,28501,"2024-10-24",2024,10,24,"Hard_Bottom","Pavement",NA,NA,"R1 = 0m-0.5m",15.24,"MBAY_2024_169","MBAY_2024_169","MBAY_2024_169","MBAY_2024_169_KHF","KHF","PAAR","Paracirrhites arcatus",3,8,0.024,0.234119053907321,20,20,0.016806494,3.060324479,1,"JS_2025"
168284,"DAR","Oahu","Maunalua_Bay","Random_Stratified","Belt_25x5","FAHU",125,"MHI","Oahu","KONA OAH","MBAY",21.26547426,-157.7342745,28501,"2024-10-24",2024,10,24,"Hard_Bottom","Pavement",NA,NA,"R1 = 0m-0.5m",15.24,"MBAY_2024_169","MBAY_2024_169","MBAY_2024_169","MBAY_2024_169_KHF","KHF","PAAR","Paracirrhites arcatus",2,9,0.016,0.223814808575049,20,20,0.016806494,3.060324479,1,"JS_2025"
168285,"DAR","Oahu","Maunalua_Bay","Random_Stratified","Belt_25x5","FAHU",125,"MHI","Oahu","KONA OAH","MBAY",21.26547426,-157.7342745,28501,"2024-10-24",2024,10,24,"Hard_Bottom","Pavement",NA,NA,"R1 = 0m-0.5m",15.24,"MBAY_2024_169","MBAY_2024_169","MBAY_2024_169","MBAY_2024_169_KHF","KHF","PAMU","Parupeneus multifasciatus",1,11,0.008,0.132488422710755,50,35,0.009318851,3.120557328,1,"JS_2025"
168286,"DAR","Oahu","Maunalua_Bay","Random_Stratified","Belt_25x5","FAHU",125,"MHI","Oahu","KONA OAH","MBAY",21.26547426,-157.7342745,28501,"2024-10-24",2024,10,24,"Hard_Bottom","Pavement",NA,NA,"R1 = 0m-0.5m",15.24,"MBAY_2024_169","MBAY_2024_169","MBAY_2024_169","MBAY_2024_169_KHF","KHF","PAMU","Parupeneus multifasciatus",1,12,0.008,0.173819821819982,50,35,0.009318851,3.120557328,1,"JS_2025"
168287,"DAR","Oahu","Maunalua_Bay","Random_Stratified","Belt_25x5","FAHU",125,"MHI","Oahu","KONA OAH","MBAY",21.26547426,-157.7342745,28501,"2024-10-24",2024,10,24,"Hard_Bottom","Pavement",NA,NA,"R1 = 0m-0.5m",15.24,"MBAY_2024_169","MBAY_2024_169","MBAY_2024_169","MBAY_2024_169_KHF","KHF","PAPL","Parupeneus pleurostigma",1,8,0.008,0.0498435824344462,50,33,0.010123724,3.088483989,1,"JS_2025"
168288,"DAR","Oahu","Maunalua_Bay","Random_Stratified","Belt_25x5","FAHU",125,"MHI","Oahu","KONA OAH","MBAY",21.26547426,-157.7342745,28501,"2024-10-24",2024,10,24,"Hard_Bottom","Pavement",NA,NA,"R1 = 0m-0.5m",15.24,"MBAY_2024_169","MBAY_2024_169","MBAY_2024_169","MBAY_2024_169_KHF","KHF","PAPL","Parupeneus pleurostigma",3,11,0.024,0.399830732605959,50,33,0.010123724,3.088483989,1,"JS_2025"
168289,"DAR","Oahu","Maunalua_Bay","Random_Stratified","Belt_25x5","FAHU",125,"MHI","Oahu","KONA OAH","MBAY",21.26547426,-157.7342745,28501,"2024-10-24",2024,10,24,"Hard_Bottom","Pavement",NA,NA,"R1 = 0m-0.5m",15.24,"MBAY_2024_169","MBAY_2024_169","MBAY_2024_169","MBAY_2024_169_KHF","KHF","PSCE","Pseudojuloides cerasinus",6,8,0.048,0.283100517403268,20,13,0.0106,3.04,1,"JS_2025"
168290,"DAR","Oahu","Maunalua_Bay","Random_Stratified","Belt_25x5","FAHU",125,"MHI","Oahu","KONA OAH","MBAY",21.26547426,-157.7342745,28501,"2024-10-24",2024,10,24,"Hard_Bottom","Pavement",NA,NA,"R1 = 0m-0.5m",15.24,"MBAY_2024_169","MBAY_2024_169","MBAY_2024_169","MBAY_2024_169_KHF","KHF","PSCE","Pseudojuloides cerasinus",1,10,0.008,0.0929813510329421,20,13,0.0106,3.04,1,"JS_2025"
168291,"DAR","Oahu","Maunalua_Bay","Random_Stratified","Belt_25x5","FAHU",125,"MHI","Oahu","KONA OAH","MBAY",21.26547426,-157.7342745,28501,"2024-10-24",2024,10,24,"Hard_Bottom","Pavement",NA,NA,"R1 = 0m-0.5m",15.24,"MBAY_2024_169","MBAY_2024_169","MBAY_2024_169","MBAY_2024_169_KHF","KHF","PSCE","Pseudojuloides cerasinus",4,11,0.032,0.496923581264252,20,13,0.0106,3.04,1,"JS_2025"
168292,"DAR","Oahu","Maunalua_Bay","Random_Stratified","Belt_25x5","FAHU",125,"MHI","Oahu","KONA OAH","MBAY",21.26547426,-157.7342745,28501,"2024-10-24",2024,10,24,"Hard_Bottom","Pavement",NA,NA,"R1 = 0m-0.5m",15.24,"MBAY_2024_169","MBAY_2024_169","MBAY_2024_169","MBAY_2024_169_KHF","KHF","PSCE","Pseudojuloides cerasinus",1,11,0.008,0.124230895316063,20,13,0.0106,3.04,1,"JS_2025"
168293,"DAR","Oahu","Maunalua_Bay","Random_Stratified","Belt_25x5","FAHU",125,"MHI","Oahu","KONA OAH","MBAY",21.26547426,-157.7342745,28501,"2024-10-24",2024,10,24,"Hard_Bottom","Pavement",NA,NA,"R1 = 0m-0.5m",15.24,"MBAY_2024_169","MBAY_2024_169","MBAY_2024_169","MBAY_2024_169_KHF","KHF","PSCE","Pseudojuloides cerasinus",2,12,0.016,0.323695629690735,20,13,0.0106,3.04,1,"JS_2025"
168294,"DAR","Oahu","Maunalua_Bay","Random_Stratified","Belt_25x5","FAHU",125,"MHI","Oahu","KONA OAH","MBAY",21.26547426,-157.7342745,28501,"2024-10-24",2024,10,24,"Hard_Bottom","Pavement",NA,NA,"R1 = 0m-0.5m",15.24,"MBAY_2024_169","MBAY_2024_169","MBAY_2024_169","MBAY_2024_169_KHF","KHF","PSEV","Pseudocheilinus evanidus",1,4,0.008,0.0057420602421024,20,10,0.01061,3.04,1,"JS_2025"
168295,"DAR","Oahu","Maunalua_Bay","Random_Stratified","Belt_25x5","FAHU",125,"MHI","Oahu","KONA OAH","MBAY",21.26547426,-157.7342745,28501,"2024-10-24",2024,10,24,"Hard_Bottom","Pavement",NA,NA,"R1 = 0m-0.5m",15.24,"MBAY_2024_169","MBAY_2024_169","MBAY_2024_169","MBAY_2024_169_KHF","KHF","PSEV","Pseudocheilinus evanidus",1,6,0.008,0.019696323653925,20,10,0.01061,3.04,1,"JS_2025"
168296,"DAR","Oahu","Maunalua_Bay","Random_Stratified","Belt_25x5","FAHU",125,"MHI","Oahu","KONA OAH","MBAY",21.26547426,-157.7342745,28501,"2024-10-24",2024,10,24,"Hard_Bottom","Pavement",NA,NA,"R1 = 0m-0.5m",15.24,"MBAY_2024_169","MBAY_2024_169","MBAY_2024_169","MBAY_2024_169_KHF","KHF","PTHE","Ptereleotris heteroptera",1,12,0.008,0.0724577887139311,5,14,0.00389,3.12,1,"JS_2025"
